"id";"nama_kecamatan";"nama_alt";"id_kab_kota";"id_provinsi";"id_negara";"inserted_at";"inserted_by";"updated_at";"updated_by"
"130218";"Tigo Lurah";"Tigo Lurah";"56638";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130219";"Danau Kembar";"Danau Kembar";"56638";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130303";"Tanjung Gadang";"Tanjung Gadang";"56631";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130304";"Sijunjung";"Sijunjung";"56631";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130305";"IV Nagari";"IV Nagari";"56631";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130306";"Kamang Baru";"Kamang Baru";"56631";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130307";"Lubuak Tarok";"Lubuak Tarok";"56631";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130308";"Koto VII";"Koto VII";"56631";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130309";"Sumpur Kudus";"Sumpur Kudus";"56631";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130310";"Kupitan";"Kupitan";"56631";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130401";"X Koto";"X Koto";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130402";"Batipuh";"Batipuh";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130403";"Rambatan";"Rambatan";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130404";"Lima Kaum";"Lima Kaum";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130405";"Tanjung Emas";"Tanjung Emas";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130406";"Lintau Buo";"Lintau Buo";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130407";"Sungayang";"Sungayang";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130408";"Sungai Tarab";"Sungai Tarab";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130409";"Pariangan";"Pariangan";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130410";"Salimpauang";"Salimpauang";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130411";"Padang Ganting";"Padang Ganting";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130412";"Tanjuang Baru";"Tanjuang Baru";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130413";"Lintau Buo Utara";"Lintau Buo Utara";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130414";"Batipuah Selatan";"Batipuah Selatan";"56664";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130501";"Lubuk Alung";"Lubuk Alung";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130502";"Batang Anai";"Batang Anai";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130503";"Nan Sabaris";"Nan Sabaris";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130504";"2 x 11 Enam Lingkuang";"2 x 11 Enam Lingkuang";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130505";"VII Koto Sungai Sarik";"VII Koto Sungai Sarik";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130506";"V Koto Kampung Dalam";"V Koto Kampung Dalam";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130507";"Sungai Garingging";"Sungai Garingging";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130508";"Sungai Limau";"Sungai Limau";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130509";"IV Koto Aur Malintang";"IV Koto Aur Malintang";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130510";"Ulakan Tapakih";"Ulakan Tapakih";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130511";"Sintuak Toboh Gadang";"Sintuak Toboh Gadang";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130512";"Padang Sago";"Padang Sago";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130513";"Batang Gasan";"Batang Gasan";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130514";"V Koto Timur";"V Koto Timur";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130515";"2 x 11 Kayu Tanam";"2 x 11 Kayu Tanam";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130516";"Patamuan";"Patamuan";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130517";"Enam Lingkung";"Enam Lingkung";"56571";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130601";"Tanjung Mutiara";"Tanjung Mutiara";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130602";"Lubuk Basung";"Lubuk Basung";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130603";"Tanjung Raya";"Tanjung Raya";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130604";"Matur";"Matur";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130605";"IV Koto";"IV Koto";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130606";"Banuhampu";"Banuhampu";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130607";"Ampek Angkek";"Ampek Angkek";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130608";"Baso";"Baso";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130609";"Tilatang Kamang";"Tilatang Kamang";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130610";"Palupuh";"Palupuh";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130611";"Pelembayan";"Pelembayan";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130612";"Sungai Pua";"Sungai Pua";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130613";"Ampek Nagari";"Ampek Nagari";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130614";"Candung";"Candung";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130615";"Kamang Magek";"Kamang Magek";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130616";"Malalak";"Malalak";"56318";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130701";"Suliki";"Suliki";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130702";"Guguak";"Guguak";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130703";"Payakumbuh";"Payakumbuh";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130704";"Luak";"Luak";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130705";"Harau";"Harau";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130706";"Pangkalan Koto Baru";"Pangkalan Koto Baru";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130707";"Kapur IX";"Kapur IX";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130708";"Gunuang Omeh";"Gunuang Omeh";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130709";"Lareh Sago Halaban";"Lareh Sago Halaban";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130710";"Situjuah Limo Nagari";"Situjuah Limo Nagari";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130711";"Mungka";"Mungka";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130712";"Bukik Barisan";"Bukik Barisan";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130713";"Akabiluru";"Akabiluru";"56494";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130804";"Bonjol";"Bonjol";"56579";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130805";"Lubuk Sikaping";"Lubuk Sikaping";"56579";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130807";"Panti";"Panti";"56579";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"130808";"Mapat Tunggul";"Mapat Tunggul";"56579";"1828";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
